customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06610,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,78.53,4078.06,No
CUST-06611,Female,0,No,No,49,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),50.59,2453.85,Yes
CUST-06612,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.89,655.04,No
CUST-06613,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.65,1233.14,No
CUST-06614,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,44.68,3056.75,No
CUST-06615,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),39.89,388.14,Yes
CUST-06616,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.66,1377.0,No
CUST-06617,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),62.58,3427.79,Yes
CUST-06618,Female,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.07,130.31,Yes
CUST-06619,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2108.27,Yes
CUST-06620,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,66.3,4213.75,No
CUST-06621,Female,1,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),64.03,1012.72,No
CUST-06622,Male,1,Yes,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.93,4972.62,Yes
CUST-06623,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),70.04,1042.14,Yes
CUST-06624,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.74,4262.38,No
CUST-06625,Male,1,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.33,4363.12,No
CUST-06626,Female,1,Yes,Yes,50,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.74,2554.95,No
CUST-06627,Male,1,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,57.6,1534.99,No
CUST-06628,Female,1,Yes,No,17,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),65.75,1143.74,No
CUST-06629,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.41,3194.38,No
CUST-06630,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),65.72,4529.24,No
CUST-06631,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.28,939.62,Yes
CUST-06632,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.58,1131.12,Yes
CUST-06633,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),86.76,4247.61,No
CUST-06634,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,73.53,5008.9,No
CUST-06635,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.38,1133.06,Yes
CUST-06636,Male,0,No,Yes,25,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),52.81,1402.62,No
CUST-06637,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),66.19,4852.52,No
CUST-06638,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.77,597.15,No
CUST-06639,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.42,3602.52,No
CUST-06640,Female,0,No,No,18,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,68.76,1287.5,No
CUST-06641,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.46,4788.98,Yes
CUST-06642,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.85,4245.14,No
CUST-06643,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),67.33,4738.5,No
CUST-06644,Female,0,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.76,1366.41,No
CUST-06645,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.31,1166.57,Yes
CUST-06646,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),64.0,3789.64,Yes
CUST-06647,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.8,5380.98,No
CUST-06648,Female,1,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.37,629.21,Yes
CUST-06649,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,61.82,1593.94,Yes
CUST-06650,Female,0,No,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),47.17,2263.85,No
CUST-06651,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),57.5,762.27,No
CUST-06652,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,63.22,539.7,No
CUST-06653,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,70.24,624.68,Yes
CUST-06654,Female,1,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.24,3113.72,No
CUST-06655,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.52,1009.99,Yes
CUST-06656,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.54,400.75,No
CUST-06657,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,55.14,434.49,No
CUST-06658,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.34,1161.44,No
CUST-06659,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.05,990.45,No
CUST-06660,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.27,1157.01,Yes
CUST-06661,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,61.72,48.41,Yes
CUST-06662,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,70.61,676.86,Yes
CUST-06663,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.62,1889.9,No
CUST-06664,Male,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.74,1150.29,No
CUST-06665,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.22,2576.17,Yes
CUST-06666,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,66.78,263.7,Yes
CUST-06667,Male,0,No,Yes,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.47,1330.23,No
CUST-06668,Male,0,No,No,16,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),52.61,911.63,Yes
CUST-06669,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.94,180.47,No
CUST-06670,Female,0,Yes,No,39,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.89,2424.75,No
CUST-06671,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.51,1256.87,No
CUST-06672,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),76.38,781.81,Yes
CUST-06673,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.51,1081.22,No
CUST-06674,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.46,154.58,Yes
CUST-06675,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.98,578.83,No
CUST-06676,Male,1,No,Yes,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.68,4963.35,Yes
CUST-06677,Male,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.38,1770.11,No
CUST-06678,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),65.46,2527.9,No
CUST-06679,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,60.6,1489.47,No
CUST-06680,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.8,360.67,No
CUST-06681,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.58,4476.71,Yes
CUST-06682,Female,1,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),46.28,1557.94,No
CUST-06683,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.45,1019.11,No
CUST-06684,Male,1,No,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.75,4620.44,Yes
CUST-06685,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),62.82,111.36,Yes
CUST-06686,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.95,2452.65,Yes
CUST-06687,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.26,2091.42,No
CUST-06688,Female,0,Yes,Yes,56,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),46.9,2687.54,No
CUST-06689,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),73.88,1511.01,Yes
CUST-06690,Male,1,No,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.8,2341.37,No
CUST-06691,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.62,1455.73,No
CUST-06692,Male,1,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),70.57,4150.92,No
CUST-06693,Female,1,Yes,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,61.26,1443.11,Yes
CUST-06694,Female,1,No,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),50.62,3231.18,No
CUST-06695,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.14,3965.88,No
CUST-06696,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.1,774.9,No
CUST-06697,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.03,865.47,No
CUST-06698,Male,0,No,No,64,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,34.85,2233.95,No
CUST-06699,Female,0,No,No,66,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.95,4615.15,Yes
CUST-06700,Male,0,No,No,41,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.89,1863.85,Yes
CUST-06701,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.56,1512.25,Yes
CUST-06702,Female,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),69.06,591.73,No
CUST-06703,Female,1,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,57.91,3320.74,No
CUST-06704,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,55.88,1055.59,Yes
CUST-06705,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.59,428.07,Yes
CUST-06706,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.92,1528.05,No
CUST-06707,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,73.27,5293.21,No
CUST-06708,Male,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),46.03,3420.34,No
CUST-06709,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.83,702.78,No
CUST-06710,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.84,4830.78,Yes
CUST-06711,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.46,2231.91,No
CUST-06712,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.42,760.8,Yes
CUST-06713,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,79.62,1324.56,Yes
CUST-06714,Female,1,No,No,26,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.53,1368.9,Yes
CUST-06715,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.04,132.85,No
CUST-06716,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.32,120.2,No
CUST-06717,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,57.11,390.84,Yes
CUST-06718,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,76.1,1241.11,No
CUST-06719,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.4,3227.03,Yes
CUST-06720,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.49,324.97,Yes
CUST-06721,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.03,824.08,No
CUST-06722,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),65.46,3706.59,No
CUST-06723,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.48,1092.6,No
CUST-06724,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.33,355.66,No
CUST-06725,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,64.6,3561.58,No
CUST-06726,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.08,488.55,Yes
CUST-06727,Male,0,No,Yes,57,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.42,3321.5,No
CUST-06728,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),58.84,2382.76,No
CUST-06729,Female,1,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),41.87,457.88,No
CUST-06730,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.32,44.19,Yes
CUST-06731,Female,1,No,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,59.64,4025.69,No
CUST-06732,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.79,1699.74,No
CUST-06733,Male,1,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,751.33,No
CUST-06734,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.75,1071.17,Yes
CUST-06735,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.52,788.37,No
CUST-06736,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,75.97,1037.76,Yes
CUST-06737,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),68.79,1980.41,No
CUST-06738,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),56.62,3372.24,No
CUST-06739,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.45,1366.53,Yes
CUST-06740,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.97,1161.62,No
CUST-06741,Male,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.07,3586.28,No
CUST-06742,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,87.04,4068.71,No
CUST-06743,Female,1,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.63,2501.36,Yes
CUST-06744,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.29,1278.73,No
CUST-06745,Female,1,No,No,58,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.4,3535.58,No
